col1 int,col7 str,col2 int,col8 str,col3 int,col9 str,col10 str,col11 str,col12 str,col13 str,col4 int,col5 int,col6 int,col14 str
80.0,Private,249983.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States
24.0,Self-emp-not-inc,161508.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States
28.0,Private,338376.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States
55.0,Private,334308.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,United-States
21.0,Private,133471.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States
51.0,Private,129177.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States
19.0,Private,178811.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States
42.0,Private,178537.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States
60.0,Self-emp-not-inc,235535.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States
20.0,noValueSetHere123156456,298155.0,Some-college,10.0,Never-married,noValueSetHere123156456,Own-child,Black,Female,0.0,0.0,40.0,United-States
51.0,Private,145114.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
21.0,Private,194096.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States
37.0,State-gov,191779.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
26.0,Private,159732.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,52.0,United-States
42.0,Federal-gov,170230.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,14084.0,0.0,60.0,United-States
40.0,Private,104719.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
55.0,Private,163083.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
33.0,Private,403552.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,32.0,United-States
62.0,Private,218009.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1977.0,60.0,United-States
47.0,Private,179313.0,10th,6.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States
26.0,Private,51961.0,12th,8.0,Never-married,Sales,Other-relative,Black,Male,0.0,0.0,51.0,United-States
59.0,Private,426001.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,Puerto-Rico
70.0,Local-gov,176493.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,17.0,United-States
26.0,Private,124068.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States
47.0,Private,108510.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States
25.0,Private,181528.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,43.0,United-States
52.0,Self-emp-inc,173754.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,60.0,United-States
46.0,Private,169699.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
67.0,Private,126849.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,20.0,United-States
34.0,Private,204470.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
53.0,State-gov,116367.0,Some-college,10.0,Divorced,Adm-clerical,Other-relative,White,Female,4650.0,0.0,40.0,United-States
22.0,Private,117363.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States
39.0,Local-gov,106297.0,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,42.0,United-States
54.0,Self-emp-not-inc,108933.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States
24.0,Private,190143.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
37.0,Private,246677.0,HS-grad,9.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,38.0,United-States
38.0,Private,175360.0,10th,6.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2559.0,90.0,United-States
41.0,Local-gov,210259.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States
36.0,Private,166304.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,33.0,United-States
43.0,Private,303051.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States
39.0,Private,49308.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
26.0,Private,192262.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,45.0,United-States
49.0,Local-gov,192349.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,4650.0,0.0,40.0,United-States
37.0,Self-emp-not-inc,48063.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States
43.0,Private,170214.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
54.0,Federal-gov,51048.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
53.0,Self-emp-inc,246562.0,5th-6th,3.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Mexico
57.0,Local-gov,215175.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States
28.0,Private,114967.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
29.0,Private,464536.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
21.0,Private,451996.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States
51.0,Private,138852.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
46.0,State-gov,353012.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
50.0,Self-emp-inc,321822.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,75.0,United-States
50.0,Self-emp-not-inc,324506.0,HS-grad,9.0,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,48.0,South
36.0,Private,162256.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States
31.0,Local-gov,356689.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
20.0,Private,260199.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States
36.0,Private,103605.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
38.0,Private,316211.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
37.0,Private,308691.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
39.0,Private,194404.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States
18.0,Private,334427.0,10th,6.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,36.0,United-States
33.0,Private,213226.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States
35.0,Private,342824.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Female,1151.0,0.0,40.0,United-States
23.0,Private,33105.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States
37.0,Private,147638.0,Bachelors,13.0,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,36.0,Philippines
25.0,Private,315643.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States
51.0,Federal-gov,106257.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States
35.0,Private,342768.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
54.0,Private,108960.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
66.0,noValueSetHere123156456,168071.0,HS-grad,9.0,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0.0,0.0,30.0,United-States
32.0,Private,136935.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,13.0,United-States
37.0,Self-emp-not-inc,188774.0,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,55.0,United-States
29.0,Private,280344.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
45.0,Private,202496.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,37.0,United-States
61.0,Self-emp-inc,134768.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
40.0,Private,175686.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
24.0,Private,194748.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,49.0,United-States
49.0,Private,61307.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,38.0,United-States
51.0,Self-emp-not-inc,165001.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Male,25236.0,0.0,50.0,United-States
34.0,Private,325658.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
28.0,noValueSetHere123156456,201844.0,HS-grad,9.0,Separated,noValueSetHere123156456,Unmarried,White,Female,0.0,0.0,40.0,Mexico
20.0,Private,505980.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States
30.0,Private,185336.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,37.0,United-States
49.0,Self-emp-inc,362795.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Male,99999.0,0.0,80.0,Mexico
26.0,Private,126829.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States
63.0,Private,264600.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States
36.0,Private,82743.0,Assoc-acdm,12.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,55.0,Iran
63.0,Self-emp-not-inc,125178.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
22.0,Private,128487.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,10.0,United-States
40.0,Private,321758.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
31.0,Private,128220.0,7th-8th,4.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States
49.0,Private,176814.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,Canada
35.0,Private,188069.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,13550.0,0.0,55.0,noValueSetHere123156456
23.0,State-gov,156423.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,United-States
25.0,Private,169905.0,Assoc-voc,11.0,Never-married,Sales,Not-in-family,White,Male,27828.0,0.0,40.0,United-States
34.0,noValueSetHere123156456,157289.0,HS-grad,9.0,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0.0,0.0,40.0,United-States
28.0,Private,176972.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
44.0,Self-emp-not-inc,171424.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,2205.0,35.0,United-States
33.0,Private,91811.0,HS-grad,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States
21.0,Private,203924.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,2597.0,0.0,45.0,United-States
55.0,Private,177484.0,11th,7.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,1672.0,40.0,United-States
17.0,noValueSetHere123156456,454614.0,11th,7.0,Never-married,noValueSetHere123156456,Own-child,White,Female,0.0,0.0,8.0,United-States
75.0,Self-emp-not-inc,242108.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,2346.0,0.0,15.0,United-States
61.0,Private,132972.0,9th,5.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States
53.0,Private,157947.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
26.0,Local-gov,177482.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States
48.0,Private,246891.0,Some-college,10.0,Widowed,Sales,Unmarried,White,Male,0.0,0.0,50.0,United-States
28.0,State-gov,158834.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
30.0,noValueSetHere123156456,203834.0,Bachelors,13.0,Never-married,noValueSetHere123156456,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,50.0,Taiwan
29.0,Private,110442.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States
25.0,Private,240676.0,Some-college,10.0,Divorced,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States
37.0,Private,192939.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
43.0,Local-gov,260696.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,55.0,United-States
40.0,Local-gov,55363.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
34.0,Private,144949.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
55.0,Private,116878.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,30.0,United-States
31.0,Local-gov,357954.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,20.0,United-States
21.0,noValueSetHere123156456,170038.0,Some-college,10.0,Never-married,noValueSetHere123156456,Own-child,White,Female,0.0,0.0,40.0,United-States
32.0,Self-emp-not-inc,190290.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Italy
26.0,State-gov,203279.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2463.0,0.0,50.0,India
26.0,Private,167761.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States
44.0,Private,138845.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
49.0,Private,144844.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,52.0,United-States
21.0,noValueSetHere123156456,161930.0,HS-grad,9.0,Never-married,noValueSetHere123156456,Own-child,Black,Female,0.0,1504.0,30.0,United-States
26.0,Private,55743.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States
40.0,Self-emp-not-inc,117721.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States
19.0,Self-emp-not-inc,116385.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
58.0,Private,301867.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States
61.0,Private,238913.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
28.0,Self-emp-not-inc,123983.0,Some-college,10.0,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,63.0,South
26.0,Private,165510.0,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States
64.0,Private,183513.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States
42.0,Self-emp-inc,119281.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States
41.0,Private,152629.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
45.0,Private,110171.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
39.0,Private,211440.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States
41.0,Local-gov,359259.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
51.0,Private,125796.0,11th,7.0,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica
34.0,Private,39609.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
33.0,Private,111567.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,45.0,Germany
23.0,Private,44064.0,Some-college,10.0,Separated,Other-service,Not-in-family,White,Male,0.0,2559.0,40.0,United-States
35.0,Self-emp-not-inc,120066.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,60.0,United-States
41.0,Private,132633.0,11th,7.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,25.0,Guatemala
39.0,Private,192702.0,Masters,14.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,50.0,United-States
41.0,Private,166813.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States
33.0,Self-emp-inc,40444.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
22.0,Private,290504.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States
25.0,Private,178505.0,Some-college,10.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,1504.0,45.0,United-States
25.0,Private,175370.0,Some-college,10.0,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States
77.0,Self-emp-not-inc,72931.0,7th-8th,4.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0.0,0.0,20.0,Italy
33.0,noValueSetHere123156456,234542.0,Assoc-voc,11.0,Never-married,noValueSetHere123156456,Own-child,White,Female,0.0,0.0,40.0,United-States
66.0,Private,284021.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States
19.0,Private,277974.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States
44.0,Private,111275.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,38.0,United-States
45.0,Self-emp-inc,191776.0,Masters,14.0,Divorced,Sales,Unmarried,White,Female,25236.0,0.0,42.0,United-States
28.0,Private,125527.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States
19.0,Private,38294.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,2597.0,0.0,40.0,United-States
43.0,Private,313022.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,4386.0,0.0,40.0,United-States
39.0,Private,179668.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,15024.0,0.0,40.0,United-States
33.0,Private,198660.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States
44.0,Private,216116.0,HS-grad,9.0,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica
62.0,Private,200922.0,7th-8th,4.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States
40.0,Private,153372.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States
41.0,Private,406603.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,6.0,Iran
23.0,Local-gov,248344.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,30.0,United-States
48.0,Private,240629.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Italy
38.0,Private,314310.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States
37.0,Private,259785.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
